roduid,lifespan,FAILURETYPE,H2S_CONCENTRATION,PrimarySetpoint,SecondarySetpoint,StrokeLength,GrossStrokeLength,Fillage,bha_configuration,max_unguided_dls,dls_high_in_hole,gas_anchor_length,MAX_INCLINATION,manual_scale,packer_vs_tac,AVG_PRESS_FLOWLINE,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,rod_sinker_type,rod_has_guides,rod_make,rod_apigrade,ROUTE,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,DESANDDEGAS_TYP,NIPPLE_SET_DEPTH,pump_bore
GB12RGXH11073367152709,1007.3591590046296,Rods,1.0,80.0,60.0,144.0,98.5571546471637,95.3000030517578,TAC_ABOVE_NIP,0.63868475,0.5917817741832049,17.23,1.3,N,OTHER_ANCHOR,54.924729000000006,68.637425,74.84131500000001,49.656394,28.544984999999997,78.201379,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,885,54.46,54.46,54.46,UNKNOWN,10042.2,1.75
GB23NOLL47742854404182,341.5416666666667,Tubing,0.0,75.0,65.0,144.0,120.99243039863,91.5500030517578,TAC_BELOW_NIP,2.0034490000000003,2.00344885976513,0.0,5.98,Y,OTHER_ANCHOR,60.819943,76.69069300000001,105.09214899999999,54.598291,27.817664,82.415954,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,886,167.45,167.45,167.45,Miller LLC,9676.2,1.5
GB98UJXR58978212824266,584.9583333333334,Rods,0.0,70.0,60.0,144.039993286132,122.505513891709,97.0,TAC_BELOW_NIP,1.5,1.5,17.11,6.86,N,OTHER_ANCHOR,47.38146,67.961053,91.257504,71.228613,33.794788,105.023401,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,904,175.03,175.03,175.03,Miller LLC,9865.3,1.75
GB51OFQO44060556684708,243.125,Sucker Rod Pump,0.0,75.0,60.0,144.0,99.61394119262691,67.5285720825195,TAC_BELOW_NIP,1.0097401,0.458541680285631,17.14,2.08,N,OTHER_ANCHOR,2.7711639999999997,6.300955,13.78709,12.8583,3.441296,16.299595,SLICK_SINKER_BARS,False,strategize next-generation users,K,874,70.54,39.67,70.54,UNKNOWN,9695.6,1.5
GB34HPUQ35464029647200,407.7291666666667,Tubing,3.6667,80.0,65.0,144.039993286132,116.72344784556299,80.0,TAC_BELOW_NIP,4.722222299999999,4.722222222222411,17.14,3.2,N,OTHER_ANCHOR,66.007667,91.702005,159.46053500000002,67.304119,139.993387,207.297506,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,901,292.24,292.24,292.24,Miller LLC,10489.2,1.75
GB52PDPL37028921677569,538.3333333333334,Sucker Rod Pump,0.0,70.0,70.0,144.039993286132,134.66647054873698,77.49473571777341,TAC_BELOW_NIP,2.3232245,2.4941685806160496,19.25,2.1,N,OTHER_ANCHOR,43.813885,105.383478,30.243153999999997,31.723803999999998,17.561411,49.285215,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,874,348.55,348.55,117.48,Miller LLC,9786.6,1.75
GB94MMKR95375168329746,322.2395833333333,Rods,0.0,80.0,65.0,144.199996948242,96.9429736932118,81.0,TAC_BELOW_NIP,1.272284,1.05152539825162,17.38,1.52,N,slimline,54.172258,87.856524,123.56312700000001,64.222266,26.502124,90.72439,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,875,56.98,49.1,56.98,Miller LLC,9613.8,1.75
GB16LCWW13999714699274,449.34375,Tubing,7.0,85.0,60.0,169.429992675781,167.478227038261,90.26666259765621,PACKER_DONNAN,2.51,2.76,2.94,8.15,Y,arrowset,65.42066700000001,149.101015,117.395563,49.818581,63.788839,113.607419,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,873,289.96,289.96,138.53,Miller LLC,8941.6,2
GB92JNNL24719055829446,748.0520833333334,Sucker Rod Pump,0.0,75.0,60.0,144.0,129.221965101548,73.6772766113281,TAC_BELOW_NIP,1.65,2.17,17.16,6.59,N,OTHER_ANCHOR,61.724355,65.456601,118.19128,54.236398,14.096448,68.33284599999999,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,882,273.42,273.42,210.38,Miller LLC,9505.8,1.75
GB32WIBL70174433532113,924.1743055555555,Tubing,0.0,75.0,60.0,144.0,144.640598842075,97.0,TAC_ABOVE_NIP,1.946121,1.8115379150761202,19.35,2.02,N,OTHER_ANCHOR,51.265716999999995,90.462184,97.164969,50.73657,29.286157,80.022727,SLICK_SINKER_BARS,False,strategize next-generation users,D,885,105.26,66.95,105.26,UNKNOWN,9949.9,1.5
GB81EMTN09253798246675,213.90625,Tubing,0.0,75.0,65.0,168.02000427246,162.569486310405,99.4000015258789,TAC_BELOW_NIP,4.3,3.46,17.35,9.54,N,OTHER_ANCHOR,62.275953,282.426959,343.819581,216.606364,408.29681800000003,624.903182,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,903,340.66,268.98,340.66,Miller LLC,8024.3,1.75
GB58XCVD56038248556450,326.5625,Sucker Rod Pump,0.0,50.0,60.0,144.039993286132,150.763954373873,94.8333358764648,TAC_BELOW_NIP,1.9478877,1.87963454652481,17.1,6.16,N,OTHER_ANCHOR,60.545593999999994,87.984444,112.037222,113.21159399999999,36.495652,149.707246,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,197.43,197.43,197.43,UNKNOWN,9719.8,1.75
GB74PPOE15458819454700,846.875,Tubing,0.0,0.0,0.0,94.1379310344827,40.85755791983821,0.0,TAC_BELOW_NIP,2.4237187000000002,3.51906013325373,17.12,6.68,N,OTHER_ANCHOR,61.627512,73.784684,84.232129,69.032388,34.709103999999996,103.741493,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,883,231.39,231.39,158.55,UNKNOWN,9035.2,1.75
GB33AQBG51201515654747,2655.6041666666665,Sucker Rod Pump,0.0,75.0,0.0,144.0,124.001195665222,79.93333435058591,PACKER_DONNAN,3.1320755,3.1320754716979504,20.75,2.1,N,arrowset,55.912553,76.45578499999999,65.190237,66.390913,21.661198000000002,88.052111,SLICK_SINKER_BARS,False,strategize next-generation users,D,900,178.38,178.38,178.38,Miller LLC,9960.8,1.5
GB23EHES00946075467562,1062.5625,Tubing,0.0,75.0,60.0,169.399993896484,164.983905576663,79.4000015258789,TAC_ABOVE_NIP,4.0893803,4.41081459118066,17.2,10.49,N,OTHER_ANCHOR,66.803445,71.89381800000001,80.11564200000001,68.676534,61.887246,130.56378,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,498.31,498.31,262.39,UNKNOWN,9978.8,1.75
GB62SZBJ11606529174882,497.5,Tubing,0.0,75.0,60.0,168.108651911468,133.463695068359,76.6680526733398,PACKER_DONNAN,2.72,2.72,20.7,5.63,N,arrowset,55.63236800000001,76.69009100000001,77.792241,56.442623,51.82878,108.271403,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,872,252.65,252.65,252.65,UNKNOWN,9944.4,1.5
GB30XNXJ11594723761958,120.1875,Sucker Rod Pump,0.0,75.0,65.0,168.02000427246,164.150119922779,98.0,TAC_BELOW_NIP,1.27,2.4,17.09,6.44,N,OTHER_ANCHOR,26.991583000000002,76.622982,66.355351,29.541666999999997,41.459167,71.000833,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,903,246.51,246.51,121.2,Miller LLC,8911.8,1.75
GB60NCXI40254810207468,290.5,Tubing,0.0,75.0,65.0,169.429764548182,176.950675589139,97.9533309936523,PACKER_DONNAN,5.86,5.86,2.94,5.39,N,arrowset,59.239966,86.295417,265.14010299999995,47.77551,65.455782,113.231293,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,873,527.69,527.69,527.69,Miller LLC,9566.9,1.75
GB65RFOA20674936118854,344.2291666666667,Rods,0.0,76.0,60.0,144.039993286132,142.66540258071,93.19999694824209,TAC_BELOW_NIP,4.7187977,2.39088482776827,0.0,5.84,N,OTHER_ANCHOR,61.278638,125.483228,280.62273,98.765499,70.309088,169.074587,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,D,874,200.44,200.44,200.44,UNKNOWN,9678.4,1.5
GB53SJPQ47398462298419,57.052083333333336,Sucker Rod Pump,0.0,75.0,60.0,144.039993286132,113.305747630984,76.8000030517578,TAC_BELOW_NIP,1.2096775,1.20967741935506,19.98,2.02,N,OTHER_ANCHOR,34.61322,89.46859599999999,41.356897,43.983051,13.983051000000001,57.966102,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,D,902,121.34,121.34,121.34,UNKNOWN,10376.2,1.5
GB27BLMX88157592766059,827.442492337963,Tubing,0.0,75.0,65.0,144.0,144.525196350004,16.8999996185302,TAC_ABOVE_NIP,1.7963156999999998,1.6806559867704098,17.12,4.3,Y,OTHER_ANCHOR,55.653352000000005,75.76369100000001,90.867807,61.214892000000006,26.826795,88.041687,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,885,120.26,120.26,120.26,Miller LLC,10096.2,1.75
GB67UQOA34116906200431,632.1770833333334,Tubing,0.0,75.0,60.0,169.399993896484,144.867533941688,93.5833358764648,TAC_ABOVE_NIP,2.8340034,1.74131511235021,0.0,4.27,N,OTHER_ANCHOR,59.889495999999994,116.756702,169.293083,164.189189,118.456456,282.645646,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,269.04,156.38,269.04,UNKNOWN,9894.0,1.75
GB63IZVG43893619824011,441.1173611111111,Tubing,8.0,75.0,60.0,144.039993286132,138.12251180013,53.4000015258789,PACKER_DONNAN,1.64,1.47,20.74,1.99,N,arrowset,51.858244,71.844677,61.814401000000004,68.484433,25.092377,93.576809,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,886,137.3,137.3,137.3,Miller LLC,9745.1,1.75
GB59WRNU06155153607165,496.7076388888889,Tubing,1.0,75.0,65.0,144.039993286132,146.30521212973,58.2999992370605,TAC_ABOVE_NIP,1.3179223999999998,0.969138786500513,17.43,1.39,N,OTHER_ANCHOR,63.529621999999996,68.75332,69.27994,46.512696999999996,17.063307000000002,63.576004000000005,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,886,75.76,75.76,75.76,Miller LLC,9815.7,1.75
GB90CUMX41860328956625,226.89583333333334,Tubing,0.0,75.0,60.0,144.0,150.14210623786502,96.9000015258789,TAC_BELOW_NIP,2.51,2.51,17.12,2.98,N,slimline,48.692422,100.4175,438.39849100000004,60.50885600000001,90.904661,151.41351699999998,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,D,873,109.41,109.41,109.41,Miller LLC,9600.8,1.5
GB10DWGI71293406804030,449.5,Rods,0.0,75.0,60.0,144.0,105.120184059602,84.03913116455071,TAC_BELOW_NIP,2.9231580000000004,2.92315791592933,17.15,4.12,N,OTHER_ANCHOR,70.041495,76.918894,96.139852,74.111345,27.594538,101.70588199999999,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,883,243.07,243.07,243.07,UNKNOWN,10061.0,1.75
GB04RFTH62599370937193,471.1770833333333,Tubing,0.0,50.0,60.0,144.0,153.628283472845,90.0541687011718,PACKER_DONNAN,2.2634385,1.83082929056415,2.51,2.02,N,OTHER_PACKER,57.915996,136.086155,137.230571,94.100402,39.7751,133.875502,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,183.66,183.66,183.66,Miller LLC,10158.8,1.75
GB70XYEV49788776288184,357.2916666666667,Sucker Rod Pump,0.0,75.0,60.0,168.0,160.795680414679,9.699999809265131,TAC_BELOW_NIP,1.23,0.8,0.0,1.7,N,OTHER_ANCHOR,64.494672,65.799645,70.64769,24.453207,5.785489,30.238696,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,K,880,67.3,47.46,67.3,UNKNOWN,10202.8,1.25
GB94SZPX39587658957554,244.72916666666666,Sucker Rod Pump,0.0,80.0,65.0,144.0,141.751825968424,95.5,PACKER_DONNAN,1.3021923,1.27607374754177,2.94,1.64,N,arrowset,43.6475,95.28246,16.565731,47.799490000000006,15.878471,63.677960999999996,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,875,80.67,80.67,80.67,Miller LLC,9250.6,1.75
GB65UVUN45302669199359,1388.9798611111112,Tubing,0.0,75.0,0.0,144.0,123.171749131086,68.6999969482421,TAC_ABOVE_NIP,1.3221718999999998,1.0533331492506601,19.24,1.72,N,OTHER_ANCHOR,41.391199,58.917937,95.360516,58.098397,15.932348999999999,74.030745,SLICK_SINKER_BARS,False,strategize next-generation users,D,885,99.42,99.42,99.42,Miller LLC,9241.7,1.75
GB05EXIS39809920338437,70.97847222222222,Sucker Rod Pump,0.0,80.0,65.0,144.0,99.77162196272509,87.691665649414,TAC_BELOW_NIP,2.0247349999999997,1.31908240862189,17.12,2.55,N,slimline,50.30567,134.307368,49.676421000000005,4.050103,19.207526,23.257629,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,902,177.74,163.77,177.74,Miller LLC,10412.7,1.5
GB85KFXF98203497256415,47.59375,Rods,0.0,75.0,60.0,144.0,76.47157171498169,0.0,TAC_BELOW_NIP,1.6129031999999999,1.61290322580649,17.16,3.5,N,OTHER_ANCHOR,47.931667,58.541778,51.811778000000004,66.291667,31.4375,97.729167,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,901,184.65,184.65,184.65,Miller LLC,10298.3,1.75
GB28DJKI27450315669007,727.0416666666666,Rods,0.0,75.0,60.0,144.0,125.28964820535,92.4000015258789,TAC_ABOVE_NIP,2.8333333,2.8333333333322996,0.0,11.06,N,OTHER_ANCHOR,68.548057,104.3442,77.67155799999999,102.324088,51.290776,153.61486399999998,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,901,548.48,265.58,265.58,Bender-King,10392.0,1.75
GB40MAVP24576157171568,676.1986111111111,Tubing,6.0,75.0,65.0,169.429992675781,147.281015763371,88.8058853149414,PACKER_DONNAN,3.74,3.42,20.92,7.57,N,arrowset,68.001764,93.616479,102.792695,68.943717,98.861414,167.80513100000002,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,873,371.99,371.99,258.77,Sanchez PLC,9374.8,1.75
GB16PZYB11611122809650,802.2291666666666,Rods,0.0,75.0,60.0,168.039993286132,147.76570190025402,99.88500213623041,PACKER_TAC_DONNAN,1.78,0.61,17.2,7.65,N,hornet,63.095259999999996,176.00722199999998,48.974275,80.820359,126.571257,207.391617,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,900,206.43,49.35,147.57,Miller LLC,9970.0,1.75
GB62IWVP07546521027300,646.3333333333334,Tubing,0.0,75.0,60.0,169.399993896484,128.050868341478,94.44999694824209,TAC_ABOVE_NIP,2.92,2.92,17.2,6.51,N,OTHER_ANCHOR,65.26589,127.951103,149.189761,196.137371,87.45938000000001,283.59675,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,901,311.66,311.66,311.66,UNKNOWN,10167.5,2
GB25CHFI77941038641805,16.145833333333332,Tubing,0.0,75.0,60.0,144.039993286132,34.259920597076395,93.9000015258789,PACKER_DONNAN,2.218529,2.4188646472000803,20.8,3.52,Y,arrowset,27.626875,47.978462,9.997857000000002,0.125,0.0,0.125,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,557.3,483.49,282.18,Sanchez PLC,9684.7,1.75
GB38EPKC15912356071487,40.020833333333336,Rods,0.0,80.0,66.0,144.039993286132,110.19180601071001,90.69999694824209,TAC_ABOVE_NIP,2.2,2.2,19.51,3.9,N,OTHER_ANCHOR,64.542647,75.020313,285.186471,82.345238,16.821667,99.166905,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,881,207.03,207.03,207.03,Miller LLC,10133.8,1.75
GB20DQJP17688149357910,325.4375,Tubing,0.0,75.0,60.0,144.0,114.52387554168699,74.72940826416009,TAC_ABOVE_NIP,2.765711,1.18660766329356,17.09,6.21,N,OTHER_ANCHOR,53.751563,76.948207,75.429847,79.49560100000001,35.28739,114.782991,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,886,162.71,116.26,162.71,Miller LLC,9862.6,1.75
GB25HGCK21321037568128,384.375,Tubing,0.0,75.0,60.0,144.199996948242,106.01620498358,69.09999847412111,TAC_BELOW_NIP,1.272284,1.05152539825162,17.13,1.52,N,OTHER_ANCHOR,61.350117000000004,67.22639000000001,79.833156,72.106601,28.497290000000003,100.603891,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,875,61.18,53.74,61.18,Miller LLC,9694.2,1.75
GB89BWRW92288564530792,1118.4583333333333,Rods,0.0,80.0,50.0,168.00385319421002,140.855792944927,64.3000030517578,TAC_BELOW_NIP,2.61,1.69,17.13,10.68,N,OTHER_ANCHOR,67.918509,120.04413500000001,99.305813,102.215862,74.482155,176.698017,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,901,139.28,29.5,139.28,Miller LLC,10140.0,1.75
GB83ODXI67345152722383,626.0,Sucker Rod Pump,0.0,80.0,65.0,168.22000122070298,139.40030942018,86.5,TAC_BELOW_NIP,2.86,6.72,20.02,12.63,N,OTHER_ANCHOR,64.226613,76.613905,120.20133100000001,232.38588199999998,91.465882,323.851765,SUCKER_RODS_W_GUIDES,True,strategize next-generation users,SpecialService,881,505.3,505.3,262.74,Bender-King,8008.0,2
GB66VRHZ17907822384170,1242.4583333333333,Tubing,0.0,80.0,60.0,144.0,112.319070561726,76.7117614746093,TAC_BELOW_NIP,1.0229245,4.47796146595372,17.15,6.31,N,OTHER_ANCHOR,61.175842,75.298176,84.483577,84.836699,24.943219,109.779918,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,875,384.49,384.49,60.06,UNKNOWN,9496.1,1.75
GB86SOYP96850826729494,1021.4166666666666,Rods,0.0,80.0,60.0,169.399993896484,151.043810319844,67.8000030517578,TAC_BELOW_NIP,3.52,3.16,17.17,12.99,N,OTHER_ANCHOR,60.966758,76.186728,80.28665699999999,53.728739000000004,33.187477,86.916216,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,325.05,325.05,175.95,Miller LLC,9724.4,1.75
GB84AWUU40772294831120,229.0,Tubing,0.0,80.0,60.0,144.0,144.815121173858,96.98181915283199,TAC_ABOVE_NIP,2.7434857000000004,0.512953212027871,19.26,4.68,N,OTHER_ANCHOR,56.444388000000004,83.572877,150.178766,48.795833,4.4375,53.233332999999995,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,270.76,234.4,270.76,UNKNOWN,9658.9,1.75
GB92RTQN25137645187376,254.22916666666666,Tubing,17.0,70.0,0.0,144.049782773996,123.26065252394899,80.8333358764648,TAC_ABOVE_NIP,2.3,1.04,4.13,2.47,N,OTHER_ANCHOR,50.36874,60.946785999999996,68.21681099999999,50.916392,42.871765,93.788157,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,872,126.19,126.19,126.19,Miller LLC,10235.9,1.75
GB38YRVG95812419356684,409.0833333333333,Sucker Rod Pump,0.0,80.0,65.0,144.039993286132,123.613434313376,2.5,TAC_BELOW_NIP,2.6811895,2.54661747636932,17.15,6.6,N,OTHER_ANCHOR,55.038005000000005,89.006619,92.684442,147.511442,43.205887,190.717329,SLICK_SINKER_BARS,False,mesh enterprise portals,D,886,224.32,224.32,224.32,Miller LLC,8106.7,1.75
GB64YKVY25509400895843,318.9895833333333,Rods,0.0,75.0,50.0,144.0,126.09956727709,84.1333312988281,TAC_ABOVE_NIP,1.3520617,1.14263253934432,17.85,2.29,N,OTHER_ANCHOR,68.050885,90.375325,141.028761,80.831858,54.103244999999994,134.935103,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,902,215.37,215.37,215.37,Miller LLC,10320.0,1.5
GB90YUDD61559682383625,615.4166666666666,Tubing,0.0,75.0,0.0,144.0,132.090608588324,69.68499755859371,TAC_ABOVE_NIP,5.47,5.47,19.23,2.1,N,OTHER_ANCHOR,7.39,47.927152,49.374805,26.982428000000002,5.258786,32.241214,SLICK_SINKER_BARS,False,mesh enterprise portals,D,880,163.92,163.92,163.92,Miller LLC,10402.3,1.25
GB51OPRA71116885860832,410.0,Tubing,0.0,75.0,60.0,144.0,129.897046520091,87.3375015258789,TAC_BELOW_NIP,9.642858,9.642857142856961,17.14,2.9,N,OTHER_ANCHOR,63.079429000000005,76.962434,81.645871,83.342857,37.947619,121.290476,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,885,718.02,718.02,718.02,UNKNOWN,9993.5,1.75
GB92MVEM93059750566084,50.079861111111114,Sucker Rod Pump,0.0,50.0,60.0,144.199996948242,89.5440789116753,39.599998474121,PACKER_DONNAN,1.7004756,0.714148101122079,20.71,1.72,N,arrowset,63.0812,76.376735,169.0872,151.387925,57.676981000000005,209.064906,SUCKER_RODS_W_GUIDES,False,strategize next-generation users,SpecialService,874,95.16,60.26,95.16,Sanchez PLC,9579.7,1.5
GB32CMNN40790459318803,328.4791666666667,Tubing,0.0,75.0,60.0,144.0,134.81953914499098,96.5,TAC_ABOVE_NIP,2.0108345,2.01083449874868,17.14,4.42,N,OTHER_ANCHOR,55.469494,89.393373,61.036348,48.283621000000004,70.047827,118.331448,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,902,195.94,195.94,195.94,Miller LLC,10270.8,1.5
GB36PBCI61732006169513,114.15625,Sucker Rod Pump,0.0,75.0,60.0,144.199996948242,0.0,92.69999694824209,TAC_ABOVE_NIP,1.0481732,2.49133780732967,17.1,1.92,N,OTHER_ANCHOR,45.535526000000004,61.125175,72.256579,52.779035,15.391404000000001,68.170439,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,886,129.64,129.64,95.28,Miller LLC,9726.1,1.75
GB42WWDN08927505736483,636.3451388888889,Tubing,0.0,75.0,60.0,144.0,109.623097878134,89.2239990234375,TAC_BELOW_NIP,4.1,4.15,17.12,16.19,N,OTHER_ANCHOR,60.806078,99.907884,120.76826299999999,93.791604,9.179910000000001,102.971514,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,435.75,435.75,203.67,Miller LLC,9854.9,1.75
GB26AFYG93176099914377,560.4583333333334,Tubing,5.0,75.0,65.0,144.039917253269,134.095580872245,86.5999984741211,TAC_BELOW_NIP,4.1,4.15,17.32,16.19,N,OTHER_ANCHOR,54.950157,74.499578,96.052285,50.536237,13.886115,64.422352,UNKNOWN,True,mesh enterprise portals,SpecialService,886,411.18,411.18,182.6,Miller LLC,9789.0,1.5
GB73LOYJ39325750970201,225.41666666666666,Tubing,0.0,30.0,0.0,144.039993286132,127.039585861863,75.82353210449209,TAC_BELOW_NIP,1.1644251,1.16442508624181,19.25,1.95,N,OTHER_ANCHOR,48.346864000000004,66.253187,66.621075,41.801356,16.137754,57.93911,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,D,875,99.41,99.41,99.41,Miller LLC,9496.1,1.5
GB62OORI98113165632693,1611.4583333333333,Tubing,0.0,75.0,60.0,144.0,101.03090133358101,10.294405937194801,TAC_ABOVE_NIP,1.28,1.28,19.3,1.33,Y,OTHER_ANCHOR,71.083421,64.24100200000001,73.825795,33.268519,13.476019,46.744538,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,D,900,100.78,100.78,100.78,UNKNOWN,9917.6,1.5
GB69PTYH32427603905212,515.375,Tubing,0.0,75.0,60.0,144.039993286132,126.52773496420001,84.68888854980459,TAC_BELOW_NIP,1.2096775,1.20967741935506,19.98,2.02,N,OTHER_ANCHOR,59.77820500000001,84.39081,80.777839,94.52381,30.139194,124.663004,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,D,902,196.46,196.46,196.46,UNKNOWN,10376.2,1.5
GB08WYWE03314438429026,1161.34375,Tubing,0.0,75.0,60.0,144.0,112.801632229977,95.19999694824209,TAC_ABOVE_NIP,3.0891206,3.0891206536779303,17.1,6.63,N,OTHER_ANCHOR,77.806208,145.58029,140.994035,145.56503700000002,76.317316,221.88235299999997,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,902,309.2,309.2,309.2,Miller LLC,10216.9,1.75
GB90TKVJ21185932828397,497.9166666666667,Sucker Rod Pump,0.0,75.0,60.0,169.399993896484,126.81276117052299,79.0,TAC_ABOVE_NIP,2.92,2.92,17.2,6.51,N,OTHER_ANCHOR,68.02183199999999,129.31874299999998,130.905951,111.104049,55.587331999999996,166.691381,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,901,283.39,283.39,283.39,UNKNOWN,10167.5,1.75
GB88OKUA47922276232580,455.0208333333333,Rods,0.0,85.0,70.0,169.429992675781,131.500462527804,67.9925918579101,TAC_BELOW_NIP,3.04,4.08,17.14,6.23,N,OTHER_ANCHOR,65.856994,72.61846,143.245914,73.11766899999999,31.810552,104.928221,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,872,297.38,297.38,162.6,Miller LLC,9088.3,1.75
GB06WPBN66367003096914,373.5625,Rods,0.0,75.0,60.0,144.0,122.062497030475,85.0142822265625,NOSEP_PACKER,1.276245,1.27624503458277,0.0,1.58,N,OTHER_PACKER,61.912969,64.116292,65.203006,23.346079,9.028184,32.374263,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,886,111.35,111.35,111.35,UNKNOWN,9844.1,1.5
